"GEO_ID"	"NAME"	"y5_17_2012"	"y18_34_2012"	"y35_64_2012"	"y65_74_2012"	"y5_17_2013"	"y18_34_2013"	"y35_64_2013"	"y65_74_2013"	"y5_17_2014"	"y18_34_2014"	"y35_64_2014"	"y65_74_2014"	"y5_17_2015"	"y18_34_2015"	"y35_64_2015"	"y65_74_2015"	"y5_17_2016"	"y18_34_2016"	"y35_64_2016"	"y65_74_2016"	"y5_17_2017"	"y18_34_2017"	"y35_64_2017"	"y65_74_2017"	"y5_17_2018"	"y18_34_2018"	"y35_64_2018"	"y65_74_2018"
"53"	"72103"	"Naguabo Municipio, Puerto Rico"	0.194407208817396	0.242925230860888	0.35474381888591	0.0809502532022639	0.193260432939076	0.242951722085844	0.356319273971584	0.0843561704976568	0.192425487413162	0.242324643310675	0.35986404720998	0.0879958168372302	0.191856971153846	0.240009014423077	0.363506610576923	0.0910456730769231	0.190164801935289	0.238584820078621	0.36736468097974	0.0945343211369822	0.188965833875349	0.237976814477561	0.37265179630409	0.0977541416382905	0.188708216858931	0.24016693570613	0.382495373833615	0.101421315799835
"54"	"72105"	"Naranjito Municipio, Puerto Rico"	0.18865598027127	0.252074515946279	0.378445029493118	0.0759156196887393	0.18399517037832	0.250939093104374	0.380533941507915	0.0799570700295144	0.179503695165774	0.249508441250254	0.383178520577666	0.0845481049562682	0.175178473366282	0.246739428885228	0.386154585392641	0.0889621087314662	0.170618754134893	0.244611581183189	0.389567881890038	0.0942581566210523	0.167382431233363	0.242448979591837	0.394143744454303	0.0996273291925466	0.165415746872701	0.243377483443709	0.402722590139809	0.105592347314202
"55"	"72107"	"Orocovis Municipio, Puerto Rico"	0.212062937062937	0.240952797202797	0.382954545454545	0.0663461538461538	0.20535911358319	0.241954707985697	0.386218160949985	0.0697920805191365	0.198574566318526	0.243802949482272	0.389842664395535	0.0740508315029809	0.192011308193881	0.244539692672473	0.392458164242397	0.0787013816059459	0.185195504783134	0.245193647255503	0.395653385344107	0.0840995634810068	0.179954333555323	0.245790124631339	0.400723052040719	0.0894776900390068	0.176351217580677	0.248663630964166	0.410215798851713	0.0953276578895268
"56"	"72109"	"Patillas Municipio, Puerto Rico"	0.186423451374773	0.226115331122285	0.403017010805606	0.0912057344602546	0.180420186268139	0.225416937405241	0.404754169374052	0.0963287849252761	0.175235576128286	0.225546922356312	0.406954317518047	0.101669697470656	0.170771479982006	0.224246513720198	0.408400809716599	0.106950067476383	0.16615932456493	0.223249669749009	0.410200447992648	0.112802251450233	0.162726254348211	0.222156712457992	0.412947349802488	0.118271328341489	0.16121897272057	0.22155320717621	0.421233718358319	0.124539198820349
"57"	"72111"	"Peñuelas Municipio, Puerto Rico"	0.212441465824634	0.25690595867165	0.377969669630966	0.0725179361601581	0.207064288531487	0.256540602129804	0.381436522196415	0.0766466541040361	0.202602063705698	0.255495737999103	0.384656796769852	0.081157469717362	0.199282032400589	0.25220913107511	0.387426362297496	0.0857879234167894	0.195833333333333	0.250189393939394	0.391856060606061	0.0902462121212121	0.19379009745825	0.248738919633675	0.398109603800382	0.0946667319653264	0.193618227743698	0.25027063250683	0.409402546523017	0.100159802051652
"58"	"72113"	"Ponce Municipio, Puerto Rico"	0.188328929116165	0.236471939592134	0.373224451878958	0.0903983881192842	0.184589119926341	0.237096856697102	0.373462236885854	0.0942415407043658	0.180773051684923	0.236640872134062	0.373709184073619	0.0986706229902486	0.178094324304377	0.23651527452546	0.374083293634552	0.103033434201786	0.17512145833045	0.23643888327543	0.375794150622171	0.108675792766482	0.171222692439666	0.237368466201533	0.37732328720119	0.113891112890312	0.169843369509665	0.239620599464871	0.383414003547485	0.120253735381655
"59"	"72115"	"Quebradillas Municipio, Puerto Rico"	0.189167974882261	0.238343799058085	0.383673469387755	0.0874803767660911	0.184874614350131	0.237006565936239	0.385570761806819	0.0919626611818685	0.180476457848721	0.236063206866127	0.388906713724232	0.0970161225635678	0.176125961186379	0.233492005370438	0.391268969445462	0.101794214573416	0.172010093906425	0.231911636950316	0.394737930749183	0.1067720183676	0.169280852323173	0.230330190673488	0.399568765061514	0.111613748784509	0.167411496670172	0.230853487556958	0.408561163687347	0.11667542937259
"60"	"72117"	"Rincón Municipio, Puerto Rico"	0.169147586943462	0.204992991122088	0.399906548294506	0.112008544155931	0.166352877891339	0.20138515330823	0.401627218934911	0.116796664873588	0.16271807752359	0.198085669676193	0.404724730160885	0.121716108886023	0.159148644009612	0.194026776519053	0.405698592516306	0.125780981805699	0.155571030640669	0.19066852367688	0.409610027855153	0.13008356545961	0.15198409881451	0.188471640519628	0.414353659402286	0.133740327961951	0.14853448909131	0.188643208697569	0.423859546022185	0.138250202012782
"61"	"72119"	"Río Grande Municipio, Puerto Rico"	0.189835686873579	0.223387607585976	0.381049964603748	0.0878199634859719	0.185404635115878	0.224105602640066	0.382340808520213	0.0924773119327983	0.181277097436678	0.225070358256636	0.384137065490226	0.0980071499201339	0.177081924778334	0.226514961268762	0.385322695925976	0.10245909556281	0.172489813593685	0.229671476093931	0.390095073125603	0.107434600318879	0.168785638008503	0.232153291289718	0.394612238318793	0.112449880115251	0.165952465561571	0.234912937143335	0.4025167750162	0.117393758230732
"62"	"72121"	"Sabana Grande Municipio, Puerto Rico"	0.187912399303728	0.221633000040481	0.381208760069627	0.0997449702465288	0.18435685665222	0.219560062147355	0.381511161991986	0.103728841278927	0.180481727574751	0.218687707641196	0.381270764119601	0.108388704318937	0.176784579538233	0.218131751747511	0.38208006778225	0.112560898114806	0.172773965212137	0.218870041866287	0.384263455479304	0.117182442056196	0.169011591894523	0.219316874612866	0.387133881957349	0.121537916998496	0.166666666666667	0.222252924380584	0.393570968039053	0.126370083816892
"63"	"72123"	"Salinas Municipio, Puerto Rico"	0.203256043413912	0.236013813517514	0.371452063805295	0.0830784410458806	0.201146758584118	0.232898051173273	0.37276282646162	0.0870011931592205	0.197423737934282	0.232300810547203	0.375542326707698	0.0919180708303905	0.194045139481681	0.229419196230409	0.376754191279407	0.0962201659439342	0.190147201777531	0.227989168171087	0.379495903346757	0.101235939452854	0.187265387067073	0.226078334159643	0.383065372901764	0.105850272682201	0.186030198988445	0.229187433085982	0.394063572931665	0.111197253294939
"64"	"72125"	"San Germán Municipio, Puerto Rico"	0.171524857422663	0.228382971369319	0.377181865314822	0.105824068206694	0.169286613389538	0.227862182020433	0.37765287901408	0.111003776236059	0.166487935656836	0.230771522192434	0.377122430741734	0.115907059874888	0.164025981909792	0.228312997025436	0.375918169125235	0.119953863898501	0.16119753811895	0.226146661305787	0.374911081557542	0.124764172826524	0.159891943429207	0.225997139679008	0.376608930557763	0.128873351342762	0.158470848903734	0.227818380237442	0.381196468137174	0.133436952280168
"65"	"72127"	"San Juan Municipio, Puerto Rico"	0.165718606654775	0.24009674691145	0.387311716335526	0.0875965295470653	0.163527128349266	0.239474694435272	0.388999401353532	0.0905540030120239	0.161217686439701	0.238740025153364	0.391324286177183	0.0944871294958892	0.15877444376633	0.236732937526894	0.392475552718099	0.0982728701966751	0.156067428703383	0.235146057037294	0.393756494631105	0.103639879921487	0.153680471471623	0.235039671088449	0.396770383680561	0.108437283385742	0.152256664619452	0.237055003569636	0.404011086135783	0.114134823123759
"66"	"72129"	"San Lorenzo Municipio, Puerto Rico"	0.186962786306951	0.240199731703682	0.395438962587569	0.0793958364386148	0.182920413838022	0.23878353666174	0.398757483904907	0.0827676043989078	0.179118140670294	0.238341046635813	0.403956669887606	0.0864567970299547	0.174972257348577	0.2363931972438	0.407494386951921	0.0895506980825312	0.170335003541541	0.235132086361132	0.411290957265406	0.093601615992025	0.16653702759971	0.234315908054609	0.416221870557627	0.0980876002467613	0.163770053475936	0.235823306595365	0.425635026737968	0.103470365418895
"67"	"72131"	"San Sebastián Municipio, Puerto Rico"	0.183859768384763	0.215615819757702	0.394717036101872	0.100973560902183	0.18113997291641	0.213689523575034	0.395445032623415	0.106093807706512	0.178684408737133	0.212151644489079	0.396761235249812	0.11192568415767	0.175789257892579	0.210127101271013	0.397652726527265	0.117158671586716	0.171995705344751	0.209757247230733	0.397726975148611	0.123130908424333	0.168732023332706	0.209053520066665	0.400311819574743	0.128652455579151	0.166325471830393	0.211138842928854	0.408087719790235	0.134271852828178
"68"	"72133"	"Santa Isabel Municipio, Puerto Rico"	0.219199445503379	0.233581701611506	0.363541847166869	0.0745971235487784	0.215279589529524	0.232150621793199	0.368814679537351	0.0783546395338725	0.210979737154411	0.231682123862687	0.375324161575315	0.0828535009450134	0.206397156819191	0.22998667258996	0.380808529542426	0.086228342958685	0.200810081008101	0.231413141314131	0.387038703870387	0.09000900090009	0.196017252454804	0.232724603101771	0.394787556208131	0.0937872809030008	0.192019002375297	0.237244655581948	0.406888361045131	0.0969121140142518
"69"	"72135"	"Toa Alta Municipio, Puerto Rico"	0.207350557854837	0.23719210832965	0.389292937410428	0.0602992191371667	0.203258661248931	0.237342279726262	0.39384623609923	0.063061377245509	0.198584507325443	0.238140557350241	0.399018806214227	0.0663914319799472	0.193842139244593	0.238216937479824	0.403744754116001	0.0693532766598515	0.18838814453918	0.239382866423061	0.4085397212072	0.072986872377859	0.183896402562558	0.241088539670372	0.413623172534633	0.0765892788698461	0.180430374042361	0.246352523659306	0.424543713384407	0.0808500450653448
"70"	"72137"	"Toa Baja Municipio, Puerto Rico"	0.188418662024601	0.250579297464925	0.387016819801021	0.0839260804906448	0.185052215504438	0.249418203505982	0.388324309153208	0.0877197085755049	0.181889735608744	0.248303578882091	0.390540588887696	0.0921374309804062	0.179172711424287	0.246004364416595	0.393370475575116	0.0960293561875968	0.175287678747304	0.244854197055267	0.39543204797347	0.10085898442857	0.172381062326035	0.243916830209977	0.399302215210169	0.105321891715088	0.170175109275697	0.245568635863881	0.408972674371832	0.110267893057306
"71"	"72139"	"Trujillo Alto Municipio, Puerto Rico"	0.191297680659383	0.236904077329609	0.39213833894685	0.0791642706536324	0.188073648892216	0.23633641128026	0.394850677980201	0.0831600255109115	0.184926480964073	0.236347472694945	0.398512685914261	0.0867976180396805	0.181960525181716	0.235153848363835	0.402088660326946	0.0909587152009653	0.178412223590826	0.234837820400023	0.404789137192797	0.0960906798052672	0.175327507633071	0.235038428564983	0.408290342472965	0.101598808789688	0.173302364997411	0.238084775819589	0.417397718177681	0.107264481097283
"72"	"72141"	"Utuado Municipio, Puerto Rico"	0.192056702157555	0.230336903237893	0.39179442345521	0.0893933243825522	0.186671739268277	0.229852260478093	0.393158328577769	0.0944455012364466	0.18167706884843	0.229731914756007	0.395272127542606	0.100184328816738	0.17770576369829	0.228133990278099	0.396713071657683	0.105882741972818	0.174066291601708	0.227275808310174	0.399139158137328	0.112112790618857	0.171062704433155	0.225276637205094	0.401906882872851	0.117335931519243	0.16955130535961	0.226056286815504	0.410370154897826	0.123700094538579
"73"	"72143"	"Vega Alta Municipio, Puerto Rico"	0.195278969957082	0.230977026003534	0.370007573844989	0.081469325927796	0.191935565574186	0.229522313965858	0.370168684463806	0.0848234638569475	0.189180193558298	0.229991294997184	0.371652414358134	0.0886886169286702	0.186487605444289	0.228199554934534	0.371163897945454	0.0916524349221135	0.184201521412966	0.229528046116185	0.375536311231607	0.09520675949567	0.182914979757085	0.231066126855601	0.381538461538462	0.0988394062078273	0.181432004918674	0.233776759264435	0.389553406740819	0.102593482756693
"74"	"72145"	"Vega Baja Municipio, Puerto Rico"	0.195412828179823	0.235390704668407	0.385536754411739	0.0885458976441917	0.191157142106093	0.235213711161348	0.387992219126229	0.0924592117484184	0.186836366236459	0.235368774802474	0.391351757177076	0.0964749204533267	0.182319131466107	0.234339932487912	0.394179363196789	0.0994617279445306	0.176947295862287	0.23376865324068	0.396631704454422	0.103619799914302	0.172330746588172	0.233189342100233	0.4000726327459	0.107324439007607	0.169040210627094	0.235559278761768	0.409446306047551	0.111775969363332
"75"	"72147"	"Vieques Municipio, Puerto Rico"	0.169502546873307	0.209168743903761	0.387016365015715	0.103392218489216	0.165704325089879	0.20786578058612	0.387623924174747	0.106874387188147	0.174320008809602	0.20658517784385	0.39059574936681	0.110670630987777	0.15973229224763	0.204127161182376	0.394534300055772	0.113552704963748	0.176044379033171	0.199139590173214	0.401675534925846	0.116381750254727	0.154858066005077	0.234018001384722	0.371105469651512	0.120124624971152	0.155106433867496	0.206888304233437	0.410069361396795	0.124132982540062
"76"	"72149"	"Villalba Municipio, Puerto Rico"	0.211657051919634	0.250925004973145	0.38074398249453	0.0706584444002387	0.206506364922207	0.247039806021418	0.385289957567185	0.0752071125479895	0.201311015831135	0.24501154353562	0.389594327176781	0.0802687994722955	0.196348575775505	0.242456258980644	0.394303102020117	0.0855802552616009	0.190680351652159	0.240873067428868	0.398640162834005	0.0914208999177169	0.186219490468555	0.240112239444148	0.402859433458044	0.0974968822376626	0.182216831498414	0.243842134726628	0.412530322821422	0.105523418548237
"77"	"72151"	"Yabucoa Municipio, Puerto Rico"	0.191048746064488	0.23309086961242	0.401069373575073	0.079795896211052	0.187178711823405	0.230365340737279	0.404376391676059	0.0850537427495395	0.183476995410277	0.22864659129072	0.407953654987126	0.0912067614463226	0.180151670658	0.22488311095906	0.410765195575322	0.0969893944577489	0.176148764659663	0.223234292698542	0.413526176410674	0.103570701044728	0.172708016348936	0.22217249917957	0.416539872907903	0.110504489990752	0.169157313821542	0.223135115024493	0.423110311899299	0.118031872015874
"78"	"72153"	"Yauco Municipio, Puerto Rico"	0.189371164500981	0.228651643519094	0.404333026907501	0.0887723918606673	0.184746277727135	0.226906715284108	0.40676592727641	0.0932847158918262	0.180744777475023	0.225016219021669	0.409653561697158	0.0988711560918645	0.176905680457629	0.221737395237462	0.411068245310629	0.104323533324465	0.171741146941671	0.218802859169531	0.412587984940252	0.111038358705735	0.168376839375317	0.217285899532052	0.417037830523764	0.118171054857078	0.165686940596107	0.217971819336543	0.425191268129856	0.125424630018019
